2019-09-02 19:36:23.565 | INFO     | actors.tellstick:get_devices:103 - > Device: 104, Stue - skrivepult (G1B4), arctech, 1, selflearning-dimmer
2019-09-02 19:36:23.580 | INFO     | actors.tellstick:get_devices:103 - > Device: 201, Kjøkken - spisebord (G2B1), arctech, 1, selflearning-dimmer
2019-09-02 19:36:23.595 | INFO     | actors.tellstick:get_devices:103 - > Device: 202, Kjøkken - vifte (G2B2), arctech, 1, selflearning-dimmer
2019-09-02 19:36:23.609 | INFO     | actors.tellstick:get_devices:103 - > Device: 203, Kjøkken - gang (G2B3), arctech, 1, selflearning-dimmer
2019-09-02 19:36:23.623 | INFO     | actors.tellstick:get_devices:103 - > Device: 501, Button, arctech, 1, selflearning-dimmer
2019-09-02 19:36:23.636 | INFO     | actors.actor:__init__:14 - Initializing HarmonyActor object, alias=harmony
2019-09-02 19:36:24.958 | INFO     | actors.harmony:connect:47 - Connected to Harmony HUB, name=192.168.1.6, fw=4.15.250
2019-09-02 19:36:24.967 | INFO     | actors.harmony:connect:64 - > Activities:
2019-09-02 19:36:24.978 | INFO     | actors.harmony:connect:67 -    27000842:Listen Chromecast
2019-09-02 19:36:24.989 | INFO     | actors.harmony:connect:67 -    29651413:Watch Smart TV
2019-09-02 19:36:24.999 | INFO     | actors.harmony:connect:67 -    27000840:Watch Chromecast
2019-09-02 19:36:25.009 | INFO     | actors.harmony:connect:67 -    -1:PowerOff
2019-09-02 19:36:25.016 | INFO     | actors.harmony:connect:67 -    27000843:Watch HTPC
2019-09-02 19:36:25.022 | INFO     | actors.harmony:connect:67 -    33058861:Watch Blu-Ray/DVD
2019-09-02 19:36:25.032 | INFO     | actors.harmony:connect:72 - > Current activity, id=29651413, name=Watch Smart TV
2019-09-02 19:36:25.043 | INFO     | http_server:configure:29 - Configuring web server, host=0.0.0.0, port=8880
2019-09-02 19:36:25.056 | INFO     | actors.actor:loop:29 - Running tellstick actor loop
2019-09-02 19:36:25.062 | INFO     | actors.actor:loop:29 - Running harmony actor loop
2019-09-02 19:41:24.939 | INFO     | core:__init__:19 - --------------------------------------------------
2019-09-02 19:41:24.946 | INFO     | core:__init__:20 - Initializing...
2019-09-02 19:41:24.955 | INFO     | core:run:39 - Registering 2 actor instances
2019-09-02 19:41:24.962 | INFO     | actors.actor:__init__:14 - Initializing TellstickActor object, alias=tellstick
2019-09-02 19:41:25.030 | INFO     | actors.tellstick:get_devices:103 - > Device: 101, Stue - tak (G1B1), arctech, 1, selflearning-dimmer
2019-09-02 19:41:25.042 | INFO     | actors.tellstick:get_devices:103 - > Device: 102, Stue - vindu (G1B2), arctech, 1, selflearning-dimmer
2019-09-02 19:41:25.058 | INFO     | actors.tellstick:get_devices:103 - > Device: 103, Stue - hylle (G1B3), arctech, 1, selflearning-switch
2019-09-02 19:41:25.074 | INFO     | actors.tellstick:get_devices:103 - > Device: 104, Stue - skrivepult (G1B4), arctech, 1, selflearning-dimmer
2019-09-02 19:41:25.090 | INFO     | actors.tellstick:get_devices:103 - > Device: 201, Kjøkken - spisebord (G2B1), arctech, 1, selflearning-dimmer
2019-09-02 19:41:25.109 | INFO     | actors.tellstick:get_devices:103 - > Device: 202, Kjøkken - vifte (G2B2), arctech, 1, selflearning-dimmer
2019-09-02 19:41:25.126 | INFO     | actors.tellstick:get_devices:103 - > Device: 203, Kjøkken - gang (G2B3), arctech, 1, selflearning-dimmer
2019-09-02 19:41:25.140 | INFO     | actors.tellstick:get_devices:103 - > Device: 501, Button, arctech, 1, selflearning-dimmer
2019-09-02 19:41:25.150 | INFO     | actors.actor:__init__:14 - Initializing HarmonyActor object, alias=harmony
